task_id,mbpp_task_id,split,category,difficulty,prompt,function_name,cheap_score,expensive_score,cheap_pass,expensive_pass,oracle_score_label,oracle_strict_label,oracle_best_score,delta_score,route_cheap_cost,route_expensive_cost,delta_cost,n_failed_by_cheap_only,cheap_model_name,expensive_model_name,device,cheap_device,expensive_device,torch_dtype,prompt_format,cheap_entropy_mean,cheap_entropy_max,cheap_entropy_std,cheap_entropy_last,cheap_margin_mean,cheap_margin_min,cheap_top1_prob_mean,cheap_top1_prob_min,cheap_surprisal_mean,cheap_surprisal_max,agree_last_exact,agree_last_cheap_in_exp_topk,agree_last_cheap_rank_in_exp_topk,agree_last_exp_in_cheap_topk,agree_last_kl_exp_to_cheap,agree_last_kl_cheap_to_exp,agree_seq_exact_mean,agree_seq_topk_mean,agree_seq_kl_mean,novelty_mean,novelty_max,curvature_mean,curvature_max,frac_structural,n_tokens,n_words,cheap_generated_tokens,expensive_generated_tokens,cheap_generation_time_seconds,expensive_generation_time_seconds,cheap_failed_tests,expensive_failed_tests,cheap_test_count,expensive_test_count,feature_time_seconds,generation_time_seconds
mbpp_task439,439,train,code,hard,"Write a Python function for the task below. The function must be named multiple_to_single. Return only Python code.

Task: Write a function to join a list of multiple integers into a single integer.",multiple_to_single,1.0,1.0,True,True,cheap_only,cheap_only,1.0,0.0,0.35,1.0,-0.65,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.1806654930114746,0.73876953125,0.14262203872203827,0.10205078125,0.4154624044895172,0.999977171421051,0.54079669713974,0.9999834299087524,0.2482813447713852,1.0,0.0,1.0,2.0,1.0,0.43722352385520935,0.3992721438407898,0.6231883764266968,0.5594203472137451,1.3467695713043213,0.44960734248161316,1.0,0.28966155648231506,1.0,0.14492753623188406,69.0,33.0,72,159,2.869500994000191,14.194686975999957,0,0,3,3,0.4167308179999054,17.064187970000148
mbpp_task130,130,train,code,hard,"Write a Python function for the task below. The function must be named max_occurrences. Return only Python code.

Task: Write a function to find the item with maximum frequency in a given list.",max_occurrences,0.0,1.0,False,True,expensive_only,expensive_only,1.0,1.0,50.35,1.0,49.35,1,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.16714364290237427,0.73876953125,0.14367172122001648,0.10009765625,0.42671841382980347,0.9999775886535645,0.5602157115936279,0.9999840259552002,0.2556789517402649,1.0,1.0,1.0,1.0,1.0,0.21889916062355042,0.2089128941297531,0.6231883764266968,0.5710145235061646,1.3315891027450562,0.4325673580169678,1.0,0.3044726550579071,1.0,0.15942028985507245,69.0,33.0,105,119,4.465242271000079,9.40333155899998,3,0,3,3,0.41833265100012795,13.86857383000006
mbpp_task63,63,train,code,hard,"Write a Python function for the task below. The function must be named max_difference. Return only Python code.

Task: Write a function to find the maximum difference between available pairs in the given tuple list.",max_difference,0.0,0.0,False,False,cheap_only,cheap_only,0.0,0.0,50.35,51.0,-0.6499999999999986,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.1740056723356247,0.73876953125,0.14429497718811035,0.1005859375,0.4202713668346405,0.9999783039093018,0.550046443939209,0.9999839067459106,0.2657487690448761,1.0,1.0,1.0,1.0,1.0,0.1677098572254181,0.174224853515625,0.6571428775787354,0.5685713887214661,1.2952178716659546,0.44264158606529236,1.0,0.29680490493774414,1.0,0.14285714285714285,70.0,35.0,138,156,5.865831631999754,14.302998575999936,3,3,3,3,0.44228479100002005,20.16883020799969
mbpp_task730,730,train,code,hard,"Write a Python function for the task below. The function must be named consecutive_duplicates. Return only Python code.

Task: Write a function to remove consecutive duplicates of a given list.",consecutive_duplicates,1.0,1.0,True,True,cheap_only,cheap_only,1.0,0.0,0.35,1.0,-0.65,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.1816329061985016,0.73876953125,0.1414370834827423,0.11370849609375,0.380872905254364,0.9999773502349854,0.5227939486503601,0.9999836683273315,0.2554459869861603,1.0,1.0,1.0,1.0,1.0,0.217617467045784,0.21493318676948547,0.6000000238418579,0.5600000023841858,1.3949470520019531,0.4573638141155243,1.0,0.30753231048583984,1.0,0.15384615384615385,65.0,30.0,142,94,6.189252987000145,7.391488580999976,0,0,4,4,0.4327266629998121,13.580741568000121
mbpp_task569,569,train,code,hard,"Write a Python function for the task below. The function must be named sort_sublists. Return only Python code.

Task: Write a function to sort each sublist of strings in a given list of lists.",sort_sublists,1.0,1.0,True,True,cheap_only,cheap_only,1.0,0.0,0.35,1.0,-0.65,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.16898976266384125,0.73876953125,0.14048931002616882,0.094482421875,0.4272056221961975,0.9999776482582092,0.5571345686912537,0.9999833106994629,0.24976302683353424,1.0,1.0,1.0,1.0,1.0,0.4017692804336548,0.36438214778900146,0.6285714507102966,0.5571428537368774,1.3533436059951782,0.4607875943183899,1.0,0.30129870772361755,1.0,0.14285714285714285,70.0,34.0,109,49,4.569424076999894,3.2707637580001574,0,0,3,3,0.43826931599960517,7.840187835000052
mbpp_task120,120,train,code,hard,"Write a Python function for the task below. The function must be named max_product_tuple. Return only Python code.

Task: Write a function to find the maximum absolute product between numbers in pairs of tuples within a given list.",max_product_tuple,0.0,0.0,False,False,cheap_only,cheap_only,0.0,0.0,50.35,51.0,-0.6499999999999986,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.16729740798473358,0.73876953125,0.1406857818365097,0.1053466796875,0.4138481318950653,0.9999773502349854,0.5504710078239441,0.9999836683273315,0.2671165466308594,1.0,1.0,1.0,1.0,1.0,0.08133795112371445,0.08660589903593063,0.6351351141929626,0.5891891717910767,1.2713502645492554,0.43064045906066895,1.0,0.30422917008399963,1.0,0.13513513513513514,74.0,38.0,256,226,10.726663035000001,26.538862035999955,3,3,3,3,0.45003982299976997,37.265525070999956
mbpp_task8,8,train,code,hard,"Write a Python function for the task below. The function must be named square_nums. Return only Python code.

Task: Write a function to find squares of individual elements in a list.",square_nums,1.0,1.0,True,True,cheap_only,cheap_only,1.0,0.0,0.35,1.0,-0.65,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.17862845957279205,0.73876953125,0.14062248170375824,0.101318359375,0.40089789032936096,0.9999785423278809,0.5348970293998718,0.9999841451644897,0.25681281089782715,1.0,1.0,1.0,1.0,1.0,0.32924431562423706,0.31853142380714417,0.5909090638160706,0.5575757622718811,1.3917090892791748,0.44974273443222046,1.0,0.2892482280731201,1.0,0.15151515151515152,66.0,31.0,70,78,2.9469922119997136,5.519636791000266,0,0,3,3,0.4228074080001534,8.46662900299998
mbpp_task66,66,train,code,hard,"Write a Python function for the task below. The function must be named pos_count. Return only Python code.

Task: Write a python function to count the number of positive numbers in a list.",pos_count,1.0,1.0,True,True,cheap_only,cheap_only,1.0,0.0,0.35,1.0,-0.65,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.17312279343605042,0.73876953125,0.14698323607444763,0.0888671875,0.42102524638175964,0.9999793767929077,0.5513335466384888,0.9999849796295166,0.24823637306690216,1.0,1.0,1.0,1.0,1.0,0.5235241651535034,0.41795578598976135,0.6323529481887817,0.5764706134796143,1.3244051933288574,0.41708052158355713,1.0,0.2847740650177002,1.0,0.14705882352941177,68.0,33.0,68,68,2.827549405999889,4.568334998999944,0,0,3,3,0.4304571110001234,7.395884404999833
mbpp_task772,772,train,code,hard,"Write a Python function for the task below. The function must be named remove_length. Return only Python code.

Task: Write a function to remove all the words with k length in the given string.",remove_length,1.0,1.0,True,True,cheap_only,cheap_only,1.0,0.0,0.35,1.0,-0.65,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.1874428540468216,0.73876953125,0.13923580944538116,0.09881591796875,0.3632873296737671,0.9999778866767883,0.5054583549499512,0.9999833106994629,0.2641857862472534,1.0,1.0,1.0,1.0,1.0,0.30317482352256775,0.2896237373352051,0.5942028760910034,0.5594202876091003,1.3498897552490234,0.4321625232696533,1.0,0.31198152899742126,1.0,0.15942028985507245,69.0,34.0,135,71,5.537868528999752,4.838762501000019,0,0,3,3,0.4354450870000619,10.376631029999771
mbpp_task639,639,train,code,hard,"Write a Python function for the task below. The function must be named sample_nam. Return only Python code.

Task: Write a function to sum the length of the names of a given list of names after removing the names that start with a lowercase letter.",sample_nam,1.0,1.0,True,True,cheap_only,cheap_only,1.0,0.0,0.35,1.0,-0.65,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.1832723766565323,0.73876953125,0.13172194361686707,0.08587646484375,0.38252493739128113,0.9999778270721436,0.5147233009338379,0.9999842643737793,0.26355063915252686,1.0,1.0,1.0,1.0,1.0,0.24968314170837402,0.21572570502758026,0.6666666865348816,0.6123457551002502,1.1498607397079468,0.420535147190094,1.0,0.28183862566947937,1.0,0.13580246913580246,81.0,45.0,139,71,5.752421762000267,5.250148433000049,0,0,3,3,0.4282889480000449,11.002570195000317
mbpp_task586,586,train,code,hard,"Write a Python function for the task below. The function must be named split_Arr. Return only Python code.

Task: Write a python function to split a list at the nth eelment and add the first part to the end.",split_Arr,0.0,0.0,False,False,cheap_only,cheap_only,0.0,0.0,50.35,51.0,-0.6499999999999986,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.1913507878780365,0.73876953125,0.14038661122322083,0.114501953125,0.35223516821861267,0.9999791979789734,0.4959893226623535,0.9999841451644897,0.27599841356277466,1.0,0.0,1.0,2.0,1.0,0.3348005414009094,0.28929129242897034,0.5584415793418884,0.5714285969734192,1.2956985235214233,0.4203145503997803,1.0,0.2835915684700012,1.0,0.14285714285714285,77.0,39.0,154,256,6.556144201999814,33.43122562100007,3,3,3,3,0.4465459890002421,39.98736982299988
mbpp_task559,559,train,code,hard,"Write a Python function for the task below. The function must be named max_sub_array_sum. Return only Python code.

Task: Write a function to find the sum of the largest contiguous sublist in the given list.",max_sub_array_sum,0.0,0.0,False,False,cheap_only,cheap_only,0.0,0.0,50.35,51.0,-0.6499999999999986,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.15932604670524597,0.73876953125,0.14355593919754028,0.10052490234375,0.45013678073883057,0.9999767541885376,0.5808587074279785,0.9999840259552002,0.25068336725234985,1.0,1.0,1.0,1.0,1.0,0.2830139994621277,0.30091795325279236,0.6666666865348816,0.6027777791023254,1.2422106266021729,0.4526679217815399,1.0,0.3011879324913025,1.0,0.1388888888888889,72.0,35.0,114,226,4.722727318000125,24.40189744700001,3,3,3,3,0.41570139199984624,29.124624765000135
mbpp_task297,297,train,code,hard,"Write a Python function for the task below. The function must be named flatten_list. Return only Python code.

Task: Write a function to flatten a given nested list structure.",flatten_list,0.0,0.0,False,False,cheap_only,cheap_only,0.0,0.0,50.35,51.0,-0.6499999999999986,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.17590317130088806,0.73779296875,0.14214320480823517,0.1142578125,0.39725643396377563,0.9999769926071167,0.535868227481842,0.9999834299087524,0.25522691011428833,1.0,0.0,1.0,2.0,1.0,0.3528358042240143,0.3431072235107422,0.546875,0.5781250596046448,1.4527697563171387,0.4358420670032501,1.0,0.3070223331451416,1.0,0.15625,64.0,29.0,103,250,4.215765064000152,28.7426700850001,3,3,3,3,0.40803475600023376,32.95843514900025
mbpp_task597,597,train,code,hard,"Write a Python function for the task below. The function must be named find_kth. Return only Python code.

Task: Write a function to find kth element from the given two sorted arrays.",find_kth,0.0,0.0,False,False,cheap_only,cheap_only,0.0,0.0,50.35,51.0,-0.6499999999999986,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.17418134212493896,0.73876953125,0.14067992568016052,0.0914306640625,0.4043019711971283,0.9999789595603943,0.5430899858474731,0.9999839067459106,0.2587507963180542,1.0,0.0,1.0,3.0,1.0,0.612524688243866,0.5901371240615845,0.6231883764266968,0.5768116116523743,1.3080716133117676,0.44832777976989746,1.0,0.3045556843280792,1.0,0.15942028985507245,69.0,32.0,256,256,10.54884668600016,31.05431746000022,3,3,3,3,0.4263419059998341,41.60316414600038
mbpp_task88,88,train,code,hard,"Write a Python function for the task below. The function must be named freq_count. Return only Python code.

Task: Write a function to get the frequency of all the elements in a list, returned as a dictionary.",freq_count,1.0,1.0,True,True,cheap_only,cheap_only,1.0,0.0,0.35,1.0,-0.65,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.17274339497089386,0.73876953125,0.14038528501987457,0.09942626953125,0.40171101689338684,0.9999780654907227,0.5398622751235962,0.9999839067459106,0.2548542618751526,1.0,1.0,1.0,1.0,1.0,0.20046722888946533,0.20360314846038818,0.6164383292198181,0.6136986017227173,1.2318257093429565,0.4179994761943817,1.0,0.28670769929885864,1.0,0.1506849315068493,73.0,37.0,107,125,4.806395653999971,10.540242590000162,0,0,3,3,0.4548373620000348,15.346638244000133
mbpp_task767,767,train,code,hard,"Write a Python function for the task below. The function must be named get_pairs_count. Return only Python code.

Task: Write a python function to count the number of pairs whose sum is equal to ‘sum’. The funtion gets as input a list of numbers and the sum,",get_pairs_count,1.0,0.0,True,False,cheap_only,cheap_only,1.0,-1.0,0.35,51.0,-50.65,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.1721818894147873,0.73876953125,0.13462761044502258,0.09844970703125,0.41337457299232483,0.9999777674674988,0.5479941368103027,0.9999819993972778,0.23906871676445007,1.0,0.0,1.0,2.0,1.0,0.3582802414894104,0.33388686180114746,0.6627907156944275,0.6023256182670593,1.1117087602615356,0.37209585309028625,1.0,0.2877555191516876,1.0,0.12790697674418605,86.0,47.0,129,256,5.583632688999842,32.901329369999985,0,4,4,4,0.46564391999982035,38.48496205899983
mbpp_task759,759,train,code,hard,"Write a Python function for the task below. The function must be named is_decimal. Return only Python code.

Task: Write a function to check whether a given string is a decimal number with a precision of 2.",is_decimal,0.0,0.0,False,False,cheap_only,cheap_only,0.0,0.0,50.35,51.0,-0.6499999999999986,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.17987337708473206,0.73876953125,0.13961994647979736,0.0804443359375,0.3893226683139801,0.9999768137931824,0.5248160362243652,0.9999829530715942,0.2430209070444107,1.0,1.0,1.0,1.0,1.0,0.30314257740974426,0.2304101586341858,0.6164383292198181,0.567123293876648,1.314896583557129,0.4298363924026489,1.0,0.28733301162719727,1.0,0.1643835616438356,73.0,37.0,133,106,5.883627026999875,8.437451782000153,5,5,5,5,0.42306323200000406,14.321078809000028
mbpp_task109,109,train,code,hard,"Write a Python function for the task below. The function must be named odd_Equivalent. Return only Python code.

Task: Write a python function to find the number of numbers with an odd value when rotating a binary string the given number of times.",odd_Equivalent,0.0,0.0,False,False,cheap_only,cheap_only,0.0,0.0,50.35,51.0,-0.6499999999999986,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.1733400672674179,0.73876953125,0.13358302414417267,0.10125732421875,0.4042896330356598,0.9999794363975525,0.5401654243469238,0.9999845027923584,0.272365927696228,1.0,0.0,1.0,2.0,1.0,0.4175889790058136,0.38054752349853516,0.6625000238418579,0.5924999713897705,1.243440866470337,0.40162140130996704,1.0,0.279258668422699,1.0,0.1375,80.0,43.0,256,256,11.392587387000276,32.95063130100016,3,3,3,3,0.4179082420000668,44.343218688000434
mbpp_task791,791,train,code,hard,"Write a Python function for the task below. The function must be named remove_nested. Return only Python code.

Task: Write a function to remove tuples from the given tuple.",remove_nested,0.0,0.0,False,False,cheap_only,cheap_only,0.0,0.0,50.35,51.0,-0.6499999999999986,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.18654894828796387,0.73779296875,0.142949640750885,0.116455078125,0.38128724694252014,0.9999774098396301,0.5152181386947632,0.9999830722808838,0.2688739597797394,1.0,0.0,1.0,3.0,1.0,0.3232181966304779,0.3342234194278717,0.578125,0.559374988079071,1.4171708822250366,0.4593927264213562,1.0,0.31594613194465637,1.0,0.171875,64.0,29.0,182,230,7.281432623000001,24.823570808000113,4,4,4,4,0.4089060320002318,32.105003431000114
mbpp_task755,755,train,code,hard,"Write a Python function for the task below. The function must be named second_smallest. Return only Python code.

Task: Write a function to find the second smallest number in a list.",second_smallest,1.0,1.0,True,True,cheap_only,cheap_only,1.0,0.0,0.35,1.0,-0.65,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.16466811299324036,0.73876953125,0.14652672410011292,0.09942626953125,0.4465111196041107,0.9999784827232361,0.5723230838775635,0.9999842643737793,0.2463759481906891,1.0,0.0,1.0,2.0,1.0,0.34635600447654724,0.28795817494392395,0.6567164063453674,0.5611940026283264,1.3405709266662598,0.4695899486541748,1.0,0.2930688261985779,1.0,0.14925373134328357,67.0,31.0,233,106,9.155409539000175,8.13206144500009,0,0,4,4,0.39781133499991483,17.287470984000265
mbpp_task16,16,train,code,hard,"Write a Python function for the task below. The function must be named text_lowercase_underscore. Return only Python code.

Task: Write a function to that returns true if the input string contains sequences of lowercase letters joined with an underscore and false otherwise.",text_lowercase_underscore,0.3333333333333333,0.0,False,False,cheap_only,cheap_only,0.3333333333333333,-0.3333333333333333,50.35,51.0,-0.6499999999999986,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.17483825981616974,0.73876953125,0.13724690675735474,0.10028076171875,0.40964430570602417,0.9999778270721436,0.5422537922859192,0.9999837875366211,0.271292120218277,1.0,1.0,1.0,1.0,1.0,0.2792903780937195,0.24123886227607727,0.6708860993385315,0.5721518993377686,1.201116681098938,0.4139600694179535,1.0,0.2903608977794647,1.0,0.1518987341772152,79.0,42.0,227,54,8.823914994000006,3.6918803049998132,2,3,3,3,0.4083722549999038,12.51579529899982
mbpp_task58,58,train,code,hard,"Write a Python function for the task below. The function must be named opposite_Signs. Return only Python code.

Task: Write a python function to check whether the given two integers have opposite sign or not.",opposite_Signs,0.0,1.0,False,True,expensive_only,expensive_only,1.0,1.0,50.35,1.0,49.35,1,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.18542161583900452,0.73876953125,0.14176297187805176,0.09942626953125,0.36540913581848145,0.9999781847000122,0.5125805139541626,0.9999834299087524,0.266556054353714,1.0,1.0,1.0,1.0,1.0,0.266664981842041,0.23166561126708984,0.5833333134651184,0.5527777671813965,1.3570009469985962,0.43512994050979614,1.0,0.3127565085887909,1.0,0.1388888888888889,72.0,35.0,78,89,3.0212918629999876,7.026897799999915,4,0,4,4,0.44009335100008684,10.048189662999903
mbpp_task447,447,train,code,hard,"Write a Python function for the task below. The function must be named cube_nums. Return only Python code.

Task: Write a function to find cubes of individual elements in a list.",cube_nums,1.0,1.0,True,True,cheap_only,cheap_only,1.0,0.0,0.35,1.0,-0.65,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.1785615235567093,0.73876953125,0.13989873230457306,0.10528564453125,0.4000678062438965,0.99997878074646,0.5349385738372803,0.9999842643737793,0.26146334409713745,1.0,1.0,1.0,1.0,1.0,0.25344574451446533,0.2708468735218048,0.6212121248245239,0.5575757622718811,1.3833662271499634,0.44694995880126953,1.0,0.2877453565597534,1.0,0.15151515151515152,66.0,31.0,69,118,2.844598416000281,10.200363082000422,0,0,3,3,0.4123012230002132,13.044961498000703
mbpp_task128,128,train,code,hard,"Write a Python function for the task below. The function must be named long_words. Return only Python code.

Task: Write a function to find words that are longer than n characters from a given list of words.",long_words,0.0,0.0,False,False,cheap_only,cheap_only,0.0,0.0,50.35,51.0,-0.6499999999999986,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.17388081550598145,0.73876953125,0.13880299031734467,0.10198974609375,0.38803720474243164,0.9999772310256958,0.5305632948875427,0.9999837875366211,0.2475268840789795,1.0,1.0,1.0,1.0,1.0,0.20614054799079895,0.22025646269321442,0.6388888955116272,0.5722222328186035,1.2967934608459473,0.4259940981864929,1.0,0.29159852862358093,1.0,0.1527777777777778,72.0,37.0,98,103,3.8096106550001423,8.65767692999998,3,3,3,3,0.4185000269999364,12.467287585000122
mbpp_task390,390,train,code,hard,"Write a Python function for the task below. The function must be named add_string. Return only Python code.

Task: Write a function to apply a given format string to all of the elements in a list.",add_string,1.0,1.0,True,True,cheap_only,cheap_only,1.0,0.0,0.35,1.0,-0.65,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.17659740149974823,0.73876953125,0.13935397565364838,0.10675048828125,0.40303608775138855,0.999977707862854,0.5401945114135742,0.999983549118042,0.2598608434200287,1.0,0.0,1.0,2.0,1.0,0.3863550126552582,0.3526093363761902,0.6619718074798584,0.5830985903739929,1.259526252746582,0.4363842308521271,1.0,0.27968475222587585,1.0,0.14084507042253522,71.0,36.0,92,240,3.7530311159998746,27.500873267000316,0,0,3,3,0.41625075799993283,31.25390438300019
mbpp_task779,779,train,code,hard,"Write a Python function for the task below. The function must be named unique_sublists. Return only Python code.

Task: Write a function to count the number of lists within a list. The function should return a dictionary, where every list is turned to a tuple, and the value of the tuple is the number of its occurrences.",unique_sublists,1.0,1.0,True,True,cheap_only,cheap_only,1.0,0.0,0.35,1.0,-0.65,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.16016153991222382,0.73876953125,0.12720324099063873,0.0970458984375,0.43136608600616455,0.9999780654907227,0.564305305480957,0.999984622001648,0.24169202148914337,1.0,1.0,1.0,1.0,1.0,0.0357029065489769,0.06136849895119667,0.6666666865348816,0.6208333373069763,1.0674731731414795,0.38433679938316345,1.0,0.2677486836910248,1.0,0.14583333333333334,96.0,57.0,225,65,9.358076077000078,5.068473997000183,0,0,3,3,0.4466016500000478,14.42655007400026
mbpp_task57,57,train,code,hard,"Write a Python function for the task below. The function must be named find_Max_Num. Return only Python code.

Task: Write a python function to find the largest number that can be formed with the given list of digits.",find_Max_Num,1.0,0.0,True,False,cheap_only,cheap_only,1.0,-1.0,0.35,51.0,-50.65,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.17140766978263855,0.73876953125,0.14243996143341064,0.1014404296875,0.428223580121994,0.9999786019325256,0.5572825074195862,0.9999842643737793,0.2569744288921356,1.0,0.0,1.0,2.0,1.0,0.43229249119758606,0.43591102957725525,0.6351351141929626,0.5756757259368896,1.245601773262024,0.4164995849132538,1.0,0.2820727229118347,1.0,0.14864864864864866,74.0,38.0,193,256,7.638370992000091,32.40305252999997,0,3,3,3,0.41340884500004904,40.04142352200006
mbpp_task635,635,train,code,hard,"Write a Python function for the task below. The function must be named heap_sort. Return only Python code.

Task: Write a function to sort the given list.",heap_sort,0.0,0.0,False,False,cheap_only,cheap_only,0.0,0.0,50.35,51.0,-0.6499999999999986,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.17382612824440002,0.73779296875,0.1407819539308548,0.112548828125,0.40630367398262024,0.9999778270721436,0.5450026988983154,0.9999837875366211,0.25580304861068726,1.0,0.0,1.0,3.0,1.0,0.4499502182006836,0.4695848226547241,0.6290322542190552,0.5709677934646606,1.4489431381225586,0.4605083167552948,1.0,0.31052008271217346,1.0,0.16129032258064516,62.0,27.0,256,256,10.241046499000277,29.24553013400009,3,3,3,3,0.4163549240001885,39.48657663300037
mbpp_task253,253,train,code,hard,"Write a Python function for the task below. The function must be named count_integer. Return only Python code.

Task: Write a python function that returns the number of integer elements in a given list.",count_integer,0.0,0.0,False,False,cheap_only,cheap_only,0.0,0.0,50.35,51.0,-0.6499999999999986,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.17462842166423798,0.73876953125,0.14415492117404938,0.0914306640625,0.40303468704223633,0.9999784827232361,0.5403308868408203,0.9999841451644897,0.2531329393386841,1.0,0.0,1.0,2.0,1.0,0.6728466153144836,0.48552027344703674,0.6086956262588501,0.582608699798584,1.3125511407852173,0.4216906428337097,1.0,0.29802656173706055,1.0,0.14492753623188406,69.0,34.0,72,123,2.901215690999834,10.16742479100003,3,3,3,3,0.4295488719999412,13.068640481999864
mbpp_task71,71,train,code,hard,"Write a Python function for the task below. The function must be named comb_sort. Return only Python code.

Task: Write a function to sort a list of elements.",comb_sort,1.0,0.0,True,False,cheap_only,cheap_only,1.0,-1.0,0.35,51.0,-50.65,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,0.1742365062236786,0.73779296875,0.1405256986618042,0.1087646484375,0.4024438261985779,0.9999773502349854,0.5444170236587524,0.9999837875366211,0.2525559365749359,1.0,0.0,1.0,3.0,1.0,0.5723508596420288,0.6228657960891724,0.5873016119003296,0.5555555820465088,1.4568849802017212,0.43506279587745667,1.0,0.29991549253463745,1.0,0.15873015873015872,63.0,28.0,147,256,5.798801957999785,30.199232374000076,0,3,3,3,0.40197176399988166,35.99803433199986
